Rank,Stock,Ticker,Type,Quantity,Market Value,% Portfolio,Previous % Portfolio,Change,% Change,Change Type,% Ownership,Sector,Source Type,Source Date,Avg Price
9571,HUAZHU GRP LTD ADS ADR,HTHT,N/A,9563.0,525000.0,0.000128583,0.0002,-9715.0,-50.394232,REDUCTION,0.0029837,CONSUMER DISCRETIONARY,13F,03/31/2021,36.93
9572,ARTHUR J. GALLAGHER & CO INC,AJG,PUT,4200.0,524000.0,0.000128338,0.0007,-17500.0,-80.645161,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9573,WPP PLC ADS ADR,WPP,CALL,8200.0,524000.0,0.000128338,0.0001,1500.0,22.38806,ADDITION,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9574,CNH INDUSTRIAL N.V.,CNHI,CALL,33500.0,524000.0,0.000128338,0.0003,-71300.0,-68.034351,REDUCTION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9575,VEONEER INC,VNE,CALL,21400.0,524000.0,0.000128338,0.0002,-9500.0,-30.744337,REDUCTION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9576,GENESCO INC.,GCO,CALL,11000.0,523000.0,0.000128093,0.0002,-18900.0,-63.210702,REDUCTION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9577,SENDAS DISTRIBUIDORA S.A. ADS,ASAI,CALL,40200.0,523000.0,0.000128093,N/A,40200.0,N/A,NEW,NO DATA,CONSUMER STAPLES,13F,03/31/2021,N/A
9578,WATSCO INC.,WSO,PUT,2000.0,522000.0,0.000127848,0.0001,1100.0,122.222222,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9579,FLEXSTEEL INDUSTRIES INC.,FLXS,N/A,14985.0,522000.0,0.000127848,0.0001,8559.0,133.193277,ADDITION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,25.3214
9580,TALEND SA ADR,TLND,CALL,8200.0,522000.0,0.000127848,0.0004,-30200.0,-78.645833,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9581,CANON INC. ADR,CAJ,PUT,22900.0,521000.0,0.000127603,0.0001,2900.0,14.5,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9582,STEPAN CO,SCL,CALL,4100.0,521000.0,0.000127603,0.0001,500.0,13.888889,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
9583,CAPSTONE GREEN ENERGY,CGRN,CALL,57000.0,521000.0,0.000127603,N/A,57000.0,N/A,NEW,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9584,THE JOINT CORP,JYNT,N/A,10761.0,521000.0,0.000127603,0.0002,-18695.0,-63.467545,REDUCTION,0.0761038,HEALTH CARE,13F,03/31/2021,13.67
9585,VICTORY CAPITAL HOLDINGS INC,VCTR,PUT,20400.0,521000.0,0.000127603,N/A,20400.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9586,DEFIANCE 5G NEXT GEN CONNECTIVITY ETF,FIVG,CALL,14800.0,521000.0,0.000127603,N/A,14800.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9587,BROOKFIELD RENEWABLE CORPORATION CLASS A,BEPC,N/A,11137.0,521000.0,0.000127603,0.0002,-461.0,-3.974823,REDUCTION,0.0064673,FINANCE,13F,03/31/2021,39.07
9588,LEFTERIS ACQUISITION CORP.,LFTR,PUT,53100.0,521000.0,0.000127603,N/A,53100.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9589,GERDAU SA ADR,GGB,CALL,97300.0,520000.0,0.000127358,0.0001,-2200.0,-2.211055,REDUCTION,N/A,MATERIALS,13F,03/31/2021,N/A
9590,CANTALOUPE INC,CTLP,N/A,44302.0,519000.0,0.000127113,0.0002,-23414.0,-34.576762,REDUCTION,0.0678587,INFORMATION TECHNOLOGY,13F,03/31/2021,10.48
9591,XENCOR INC,XNCR,N/A,12056.0,519000.0,0.000127113,0.0004,-26202.0,-68.487637,REDUCTION,0.0209833,HEALTH CARE,13F,03/31/2021,32.34
9592,ISHARES US SMALL CAP VALUE FACTOR ETF,SVAL,N/A,16929.0,519000.0,0.000127113,N/A,16929.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,30.63
9593,INSMED INC,INSM,CALL,15200.0,518000.0,0.000126868,0.0001,-700.0,-4.402516,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9594,DELTASHARES S&P 500 MANAGED RISK ETF,DMRL,N/A,7692.0,518000.0,0.000126868,0.0001,-326.0,-4.065852,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,64.03
9595,INNOVATOR S&P 500 ULTRA BUFFER ETF MARCH,UMAR,N/A,18194.0,518000.0,0.000126868,0.0008,-98947.0,-84.46829,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,27.34
9596,DONNELLEY (R.R.) & SONS CO,RRD,PUT,127300.0,517000.0,0.000126623,0.0,115800.0,1006.956522,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9597,ENCORE WIRE CORP,WIRE,CALL,7700.0,517000.0,0.000126623,0.0001,1900.0,32.758621,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9598,LEUTHOLD CORE ETF,LCR,N/A,17791.0,517000.0,0.000126623,0.0001,-1005.0,-5.346882,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,26.66
9599,OXFORD INDUSTRIES,OXM,PUT,5900.0,516000.0,0.000126378,0.0001,1000.0,20.408163,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9600,NEOGEN CORP.,NEOG,PUT,11600.0,516000.0,0.000126378,N/A,11600.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9601,DAKTRONICS INC,DAKT,N/A,82234.0,516000.0,0.000126378,0.0001,-25844.0,-23.91236,REDUCTION,0.1828788,INFORMATION TECHNOLOGY,13F,03/31/2021,6.45
9602,TEEKAY CORP.,TK,N/A,160899.0,515000.0,0.000126133,0.0001,-52517.0,-24.607808,REDUCTION,0.1591344,ENERGY,13F,03/31/2021,3.1
9603,BIOLIFE SOLUTIONS INC,BLFS,CALL,14300.0,515000.0,0.000126133,0.0002,-400.0,-2.721088,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9604,AMPIO PHARMACEUTICALS INC,AMPE,CALL,305000.0,515000.0,0.000126133,0.0001,109400.0,55.93047,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9605,LIBERTY LATIN AMERICA LTD CLASS A,LILA,N/A,40124.0,515000.0,0.000126133,0.0001,-5280.0,-11.628931,REDUCTION,0.0818673,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,12.98
9606,PROSHARES MSCI TRANSFORMATIONAL CHANGES ETF,ANEW,N/A,12103.0,515000.0,0.000126133,N/A,12103.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,42.53
9607,AXCELIS TECHNOLOGIES INC,ACLS,PUT,12500.0,514000.0,0.000125889,0.0003,-21900.0,-63.662791,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9608,KOPPERS HOLDINGS  INC.,KOP,PUT,14800.0,514000.0,0.000125889,0.0004,-38400.0,-72.180451,REDUCTION,N/A,MATERIALS,13F,03/31/2021,N/A
9609,SWEDISH EXPORT CREDIT ELEMENTS LINKED ROGERS INTERNATIONAL AGRICULTURE TOTAL RETURN ETN DUE 10/24/2022,RJA,CALL,73900.0,514000.0,0.000125889,N/A,73900.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9610,PROSHARES MSCI EMERG MKTS DIV GROW ETF,EMDV,N/A,8536.0,514000.0,0.000125889,0.0007,-38260.0,-81.759125,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,44.77
9611,FS KKR CAPITAL CORP. II,FSKR,PUT,26300.0,514000.0,0.000125889,0.0004,-69600.0,-72.5756,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9612,GIGCAPITAL3 INC,ZEV,N/A,48140.0,514000.0,0.000125889,0.0002,-7155.0,-12.939687,REDUCTION,0.1859155,FINANCE,13F,03/31/2021,13.18
9613,BIG LOTS INC,BIG,N/A,7509.0,513000.0,0.000125644,N/A,7509.0,N/A,NEW,0.0202344,CONSUMER DISCRETIONARY,13F,03/31/2021,68.3
9614,PARK-OHIO HOLDINGS CORP.,PKOH,N/A,16285.0,513000.0,0.000125644,N/A,16285.0,N/A,NEW,0.1294554,TRANSPORTS,13F,03/31/2021,31.49
9615,AMN HEALTHCARE SERVICES INC,AMN,N/A,6963.0,513000.0,0.000125644,N/A,6963.0,N/A,NEW,0.0147582,HEALTH CARE,13F,03/31/2021,73.7
9616,INVESCO MSCI GLOBAL TIMBER ETF,CUT,N/A,14274.0,513000.0,0.000125644,0.0003,-23546.0,-62.258065,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,28.8
9617,ADMA BIOLOGICS INC,ADMA,PUT,291200.0,513000.0,0.000125644,0.0001,51600.0,21.535893,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9618,GLOBAL X MSCI PORTUGAL ETF,PGAL,N/A,46261.0,513000.0,0.000125644,0.0003,-63549.0,-57.871779,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,11.0
9619,LANTHEUS HOLDINGS INC,LNTH,CALL,24000.0,513000.0,0.000125644,0.0001,-10774.0,-30.982918,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9620,EMERALD EXPOSITIONS EVENTS INC,EEX,N/A,92974.0,513000.0,0.000125644,N/A,92974.0,N/A,NEW,0.1284646,COMMUNICATIONS,13F,03/31/2021,5.52
9621,LF CAP ACQUISITION CORP,LSEA,N/A,53637.0,513000.0,0.000125644,N/A,53637.0,N/A,NEW,0.1160195,FINANCE,13F,03/31/2021,9.56
9622,VARIAN MEDICAL SYSTEMS  INC.,VAR,CALL,2900.0,512000.0,0.000125399,N/A,2900.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9623,GRAY TELEVISION INC,GTN,CALL,27800.0,512000.0,0.000125399,N/A,27800.0,N/A,NEW,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9624,ITURAN LOCATION AND CONTROL LTD,ITRN,N/A,24110.0,512000.0,0.000125399,0.0001,5068.0,26.614851,ADDITION,0.1027031,INFORMATION TECHNOLOGY,13F,03/31/2021,19.5082
9625,HOLLY ENERGY PARTNERS L.P.,HEP,CALL,26800.0,512000.0,0.000125399,0.0001,-7600.0,-22.093023,REDUCTION,N/A,ENERGY,13F,03/31/2021,N/A
9626,VICTORYSHARES INTERNATIONAL HIGH DIV VOL,CID,N/A,16026.0,512000.0,0.000125399,0.0002,-11104.0,-40.928861,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,27.97
9627,UROGEN PHARMA LTD,URGN,CALL,26300.0,512000.0,0.000125399,N/A,26300.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9628,CHESAPEAKE ENERGY CORP,CHK,PUT,11800.0,512000.0,0.000125399,N/A,11800.0,N/A,NEW,NO DATA,ENERGY,13F,03/31/2021,N/A
9629,LIVE NATION ENTERTAINMENT INC,LYV,N/A,6039.0,511000.0,0.000125154,0.0038,-193719.0,-96.976842,REDUCTION,0.0027696,COMMUNICATIONS,13F,03/31/2021,73.48
9630,WATTS WATER TECHNOLOGIES  INC.,WTS,CALL,4300.0,511000.0,0.000125154,0.0001,2000.0,86.956522,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9631,URANIUM ENERGY CORP,UEC,PUT,178800.0,511000.0,0.000125154,0.0,105800.0,144.931507,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
9632,CHANNELADVISOR CORP,ECOM,PUT,21700.0,511000.0,0.000125154,0.0002,-20600.0,-48.699764,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9633,PLAINS GP HOLDINGS LP,PAGP,N/A,54381.0,511000.0,0.000125154,0.0016,-679722.0,-92.592184,REDUCTION,0.0280174,ENERGY,13F,03/31/2021,7.91
9634,UNIVAR SOLUTIONS INC,UNVR,N/A,23730.0,511000.0,0.000125154,0.0007,-122388.0,-83.759701,REDUCTION,0.0140017,MATERIALS,13F,03/31/2021,19.01
9635,ISHARES IBONDS DEC 2026 TERM TREASURY ETF,IBTG,N/A,20072.0,511000.0,0.000125154,0.0001,11383.0,131.004719,ADDITION,NO DATA,FINANCE,13F,03/31/2021,25.7817
9636,NAVSIGHT HOLDINGS INC. WARRANTS EACH WHOLE WARRANT EXERCISABLE FOR ONE SHARE OF CLASS A COMMON STOCK AT AN EXERCISE PRICE OF $11.50 PER WHOLE SHARE,NSH.WS,N/A,323397.0,511000.0,0.000125154,N/A,323397.0,N/A,NEW,N/A, ,13F,03/31/2021,N/A
9637,IDT CORP. CLASS B,IDT,PUT,22500.0,510000.0,0.000124909,N/A,22500.0,N/A,NEW,N/A,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,N/A
9638,BP MIDSTREAM PARTNERS LP,BPMP,PUT,40200.0,509000.0,0.000124664,0.0001,17800.0,79.464286,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9639,VIRNETX HOLDING CORP,VHC,PUT,91200.0,508000.0,0.000124419,0.0001,44400.0,94.871795,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9640,DIREXION TECHNOLOGY BULL 3X SHARES,TECL,N/A,12292.0,508000.0,0.000124419,0.0042,-380538.0,-96.870911,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,5.17
9641,VTV THERAPEUTICS INC,VTVT,N/A,180098.0,508000.0,0.000124419,N/A,180098.0,N/A,NEW,0.3128363,HEALTH CARE,13F,03/31/2021,2.82
9642,LAUREATE EDUCATION INC  CLASS A,LAUR,CALL,37400.0,508000.0,0.000124419,0.0006,-129000.0,-77.524038,REDUCTION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9643,AMERANT BANCORP INC,AMTBB,N/A,30851.0,508000.0,0.000124419,N/A,30851.0,N/A,NEW,0.3414099,FINANCE,13F,03/31/2021,16.45
9644,SASOL LTD. ADR,SSL,PUT,35000.0,507000.0,0.000124174,0.0001,11900.0,51.515152,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9645,COLLIERS INTERNATIONAL GROUP INC,CIGI,N/A,5157.0,507000.0,0.000124174,N/A,5157.0,N/A,NEW,0.0132374,REAL ESTATE,13F,03/31/2021,98.24
9646,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CALL,21900.0,507000.0,0.000124174,N/A,21900.0,N/A,NEW,N/A,REAL ESTATE,13F,03/31/2021,N/A
9647,FIDELITY NEW MILLENNIUM ETF,FMIL,N/A,18380.0,507000.0,0.000124174,N/A,18380.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,27.6
9648,AVIENT CORP. (POLYONE CORP.),AVNT,CALL,10700.0,506000.0,0.000123929,0.0001,4400.0,69.84127,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
9649,STERLING CONSTRUCTION COMPANY  INC.,STRL,CALL,21800.0,506000.0,0.000123929,0.0001,4500.0,26.011561,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9650,ATLANTIC UNION BANKSHARES CORP,AUB,CALL,13200.0,506000.0,0.000123929,0.0001,6800.0,106.25,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9651,MITEK SYSTEMS INC.,MITK,CALL,34700.0,506000.0,0.000123929,0.0002,-15300.0,-30.6,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9652,AXCELIS TECHNOLOGIES INC,ACLS,CALL,12300.0,505000.0,0.000123684,0.0001,4700.0,61.842105,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9653,CULP INC,CULP,PUT,32800.0,505000.0,0.000123684,0.0001,18000.0,121.621622,ADDITION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9654,WPP PLC ADS ADR,WPP,PUT,7900.0,505000.0,0.000123684,N/A,7900.0,N/A,NEW,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9655,KILROY REALTY CORP.,KRC,PUT,7700.0,505000.0,0.000123684,0.0001,2800.0,57.142857,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9656,SURGERY PARTNERS INC,SGRY,PUT,11400.0,505000.0,0.000123684,N/A,11400.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9657,OVID THERAPEUTICS INC,OVID,PUT,125600.0,505000.0,0.000123684,0.0001,2500.0,2.030869,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9658,NEOLEUKIN THERAPEUTICS ORD SHS,NLTX,CALL,41000.0,505000.0,0.000123684,0.0001,1600.0,4.060914,ADDITION,N/A, ,13F,03/31/2021,N/A
9659,SPARTACUS ACQUISITION CORP. UNIT,TMTSU,N/A,49744.0,505000.0,0.000123684,0.0004,-98304.0,-66.400086,REDUCTION,0.1989760,FINANCE,13F,03/31/2021,10.58
9660,HARSCO CORP.,HSC,CALL,29400.0,504000.0,0.000123439,0.0002,-5100.0,-14.782609,REDUCTION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9661,NETLEASE CORPORATE REAL ESTATE ETF,NETL,N/A,18327.0,504000.0,0.000123439,N/A,18327.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,27.49
9662,ADVANTAGE SOLUTIONS INC.,ADV,CALL,42700.0,504000.0,0.000123439,N/A,42700.0,N/A,NEW,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9663,XTRACKERS MSCI CHINA A INCLUSION EQ ETF,ASHX,N/A,17664.0,503000.0,0.000123194,0.0002,-2276.0,-11.414243,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,20.39
9664,AFFILIATED MANAGERS GROUP INC,AMG,N/A,3369.0,502000.0,0.00012295,0.0003,-9559.0,-73.940285,REDUCTION,0.0079043,FINANCE,13F,03/31/2021,97.11
9665,SIERRA WIRELESS INC,SWIR,PUT,34000.0,502000.0,0.00012295,N/A,34000.0,N/A,NEW,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9666,JPMORGAN DIVERSIFIED RETURN EMERGING MARKETS EQUITY ETF,JPEM,N/A,8871.0,502000.0,0.00012295,0.0004,-19087.0,-68.270263,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,54.87
9667,PROSHARES LONG ONLINE/SHORT STORES ETF,CLIX,N/A,6004.0,502000.0,0.00012295,0.0001,3399.0,130.479846,ADDITION,NO DATA,FINANCE,13F,03/31/2021,83.8905
9668,LA-Z-BOY INC,LZB,PUT,11800.0,501000.0,0.000122705,0.0002,-6900.0,-36.898396,REDUCTION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9669,TETRA TECHNOLOGIES  INC.,TTI,PUT,208600.0,501000.0,0.000122705,N/A,208600.0,N/A,NEW,N/A,ENERGY,13F,03/31/2021,N/A
9670,EW SCRIPPS COMPANY CL A,SSP,CALL,26000.0,501000.0,0.000122705,N/A,26000.0,N/A,NEW,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9671,IDT CORP. CLASS B,IDT,CALL,22100.0,501000.0,0.000122705,0.0001,-5700.0,-20.503597,REDUCTION,N/A,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,N/A
9672,GASLOG LP.,GLOG,N/A,86855.0,501000.0,0.000122705,0.0001,-26653.0,-23.481164,REDUCTION,0.0912568,TRANSPORTS,13F,03/31/2021,3.45
9673,RYERSON HOLDING CORP,RYI,PUT,29400.0,501000.0,0.000122705,N/A,29400.0,N/A,NEW,N/A,MATERIALS,13F,03/31/2021,N/A
9674,ZYNERBA PHARMACEUTICALS INC,ZYNE,PUT,107700.0,501000.0,0.000122705,0.0001,39800.0,58.615611,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9675,BEYONDSPRING INC,BYSI,CALL,45300.0,501000.0,0.000122705,0.0001,7200.0,18.897638,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9676,ONESPAWORLD HOLDINGS,OSW,PUT,47000.0,501000.0,0.000122705,0.0,33300.0,243.065693,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9677,RBB BANCORP,RBB,N/A,24647.0,500000.0,0.00012246,N/A,24647.0,N/A,NEW,0.1262816,FINANCE,13F,03/31/2021,20.27
9678,DEFIANCE 5G NEXT GEN CONNECTIVITY ETF,FIVG,PUT,14200.0,500000.0,0.00012246,N/A,14200.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9679,VIVINT SMART HOME ORD SHS CLASS A,VVNT,CALL,34900.0,500000.0,0.00012246,N/A,34900.0,N/A,NEW,N/A, ,13F,03/31/2021,N/A
9680,FERRO CORP.,FOE,CALL,29600.0,499000.0,0.000122215,0.0001,6200.0,26.495726,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
9681,LIBERTY MEDIA CORP SERIES C,FWONK,CALL,11500.0,498000.0,0.00012197,N/A,11500.0,N/A,NEW,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9682,SANMINA CORP.,SANM,CALL,12000.0,497000.0,0.000121725,0.0001,4300.0,55.844156,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9683,STAG INDUSTRIAL INC,STAG,PUT,14800.0,497000.0,0.000121725,0.0001,100.0,0.680272,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9684,INDEPENDENCE REALTY TRUST INC,IRT,CALL,32700.0,497000.0,0.000121725,0.0001,11500.0,54.245283,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9685,EMPOWER LTD.,EMPW,N/A,49862.0,497000.0,0.000121725,0.003,-1109233.0,-95.698196,REDUCTION,0.1994480,FINANCE,13F,03/31/2021,10.01
9686,CHINA LIFE INSURANCE CO. LTD. ADS ADR,LFC,CALL,47600.0,496000.0,0.00012148,0.0,32200.0,209.090909,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9687,AVITA MEDICAL LTD,RCEL,PUT,25000.0,496000.0,0.00012148,N/A,25000.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9688,ISHARES IBON ECL,IBCE,PRN,19929.0,496000.0,0.00012148,0.0002,-3599.0,-15.296668,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,N/A
9689,ISHARES IBONDS DEC 2025 TERM MUNI BOND ETF,IBMN,N/A,17753.0,496000.0,0.00012148,0.0005,-45467.0,-71.918697,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,28.17
9690,ANTARES PHARMA INC,ATRS,N/A,120540.0,495000.0,0.000121235,0.0003,-169938.0,-58.502881,REDUCTION,0.0716812,HEALTH CARE,13F,03/31/2021,3.86
9691,DIREXION DAILY FTSE CHINA BEAR 3X SHARES,YANG,PUT,36000.0,495000.0,0.000121235,0.0002,-3700.0,-9.319899,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,N/A
9692,GRUPO AVAL ACCIONES Y VALORES S.A. ADR,AVAL,N/A,79601.0,495000.0,0.000121235,N/A,79601.0,N/A,NEW,0.0222789,FINANCE,13F,03/31/2021,6.22
9693,PARAMOUNT GROUP INC,PGRE,PUT,48900.0,495000.0,0.000121235,0.0001,4700.0,10.633484,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9694,REGENXBIO INC,RGNX,PUT,14500.0,495000.0,0.000121235,0.0003,-11900.0,-45.075758,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9695,TREND AGGREGATION ESG ETF-TREND AGGREGATION ESG ETF,TEGS,N/A,18260.0,495000.0,0.000121235,0.0001,6412.0,54.118839,ADDITION,NO DATA,FINANCE,13F,03/31/2021,27.0551
9696,CENTRUS ENERGY CORP,LEU,N/A,20813.0,494000.0,0.00012099,N/A,20813.0,N/A,NEW,0.1643909,ENERGY,13F,03/31/2021,23.72
9697,CORECIVIC INC. (CORRECTIONS CORP. OF AMERICA),CXW,CALL,54600.0,494000.0,0.00012099,0.0003,-146400.0,-72.835821,REDUCTION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9698,PREMIER INC,PINC,CALL,14600.0,494000.0,0.00012099,0.0002,-2600.0,-15.116279,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9699,SHOE CARNIVAL INC,SCVL,N/A,7972.0,493000.0,0.000120745,0.0004,-26919.0,-77.151701,REDUCTION,0.0565247,CONSUMER DISCRETIONARY,13F,03/31/2021,32.39
9700,INNOSPEC INC,IOSP,N/A,4801.0,493000.0,0.000120745,0.0004,-12211.0,-71.778744,REDUCTION,0.0195163,MATERIALS,13F,03/31/2021,75.56
9701,ECHO GLOBAL LOGISTICS INC,ECHO,CALL,15700.0,493000.0,0.000120745,0.0001,1400.0,9.79021,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9702,FIRST TRUST FTSE EPRA/NAREIT GLOBAL REAL ESTATE INDEX FUND,FFR,N/A,10590.0,493000.0,0.000120745,0.0002,-9889.0,-48.288491,REDUCTION,NO DATA,REAL ESTATE,13F,03/31/2021,39.72
9703,BEST INC,BEST,N/A,262463.0,493000.0,0.000120745,0.0002,-34831.0,-11.716012,REDUCTION,0.1077561,INDUSTRIALS,13F,03/31/2021,2.37
9704,BRP GROUP  INC.,BRP,PUT,18100.0,493000.0,0.000120745,N/A,18100.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9705,AMERICAN CENTURY LOW VOLATILITY ETF,LVOL,N/A,11946.0,493000.0,0.000120745,N/A,11946.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,41.286
9706,ISHARES RUSSELL 1000 ETF,IWB,PUT,2200.0,492000.0,0.0001205,N/A,2200.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9707,ENERPLUS CORP,ERF,CALL,98000.0,491000.0,0.000120255,0.0,62100.0,172.980501,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9708,ORION GROUP HOLDINGS INC,ORN,N/A,80823.0,491000.0,0.000120255,0.0,53990.0,201.207468,ADDITION,0.2653364,INDUSTRIALS,13F,03/31/2021,4.9678
9709,ALLOGENE THERAPEUTICS INC,ALLO,CALL,13900.0,491000.0,0.000120255,0.0001,-2600.0,-15.757576,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9710,INNOVATOR DOUBLE STACKER ETF - JANUARY,DSJA,N/A,18344.0,491000.0,0.000120255,N/A,18344.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,26.758
9711,CM LIFE SCIENCES II INC,CMIIU,N/A,38357.0,491000.0,0.000120255,N/A,38357.0,N/A,NEW,NO DATA, ,13F,03/31/2021,12.8
9712,OMEGA FLEX INC,OFLX,N/A,3108.0,490000.0,0.00012001,N/A,3108.0,N/A,NEW,0.0307896,INDUSTRIALS,13F,03/31/2021,157.88
9713,MCEWEN MINING INC,MUX,N/A,470764.0,490000.0,0.00012001,0.0002,-210403.0,-30.888607,REDUCTION,0.1025211,MATERIALS,13F,03/31/2021,1.28
9714,WESTLAKE CHEMICAL PARTNERS LP,WLKP,CALL,20400.0,490000.0,0.00012001,0.0001,11800.0,137.209302,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
9715,SI-BONE INC,SIBN,CALL,15400.0,490000.0,0.00012001,N/A,15400.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
